chrom	length	bases	mean	min	max
MWKM01000001.1	3145143	87128568	27.70	0	631
MWKM01000002.1	1931404	52777200	27.33	0	167
MWKM01000003.1	1865056	51106510	27.40	0	597
MWKM01000004.1	1783884	49147550	27.55	0	400
MWKM01000005.1	1732373	46222316	26.68	0	308
MWKM01000006.1	1499889	40530977	27.02	0	585
MWKM01000007.1	1353353	39570095	29.24	0	529
MWKM01000008.1	1298916	35283265	27.16	0	289
MWKM01000009.1	1275601	35749112	28.03	0	173
MWKM01000010.1	1142148	29552740	25.87	0	614
MWKM01000011.1	1093275	28029464	25.64	0	156
MWKM01000012.1	982140	28319353	28.83	0	377
MWKM01000013.1	857040	22099457	25.79	0	644
MWKM01000014.1	430876	11422246	26.51	0	55
MWKM01000015.1	258646	6659066	25.75	0	124
MWKM01000016.1	219957	6928479	31.50	0	198
MWKM01000017.1	219129	7414147	33.83	0	439
MWKM01000018.1	153349	6850614	44.67	0	549
MWKM01000019.1	129460	3400476	26.27	0	208
MWKM01000020.1	114967	2470429	21.49	0	196
MWKM01000021.1	68755	2972822	43.24	0	534
MWKM01000022.1	47680	20301166	425.78	0	959
MWKM01000023.1	33788	1215479	35.97	0	607
MWKM01000024.1	31390	1468274	46.78	0	438
MWKM01000025.1	28777	1197279	41.61	0	235
MWKM01000026.1	24752	1032120	41.70	0	386
MWKM01000027.1	24716	1777459	71.92	0	715
MWKM01000028.1	21408	1480935	69.18	0	417
MWKM01000029.1	19334	421211	21.79	0	385
MWKM01000030.1	17840	724184	40.59	0	350
MWKM01000031.1	16083	479295	29.80	0	249
MWKM01000032.1	13962	269886	19.33	0	123
MWKM01000033.1	7983	8424576	1055.31	1	1601
MWKM01000034.1	5729	388944	67.89	20	119
MWKM01000035.1	5045	65752	13.03	0	41
MWKM01000036.1	4362	51769	11.87	0	59
MWKM01000037.1	2440	75767	31.05	21	43
MWKM01000038.1	2192	31421	14.33	0	23
MWKM01000039.1	2186	32965	15.08	0	31
total	21865028	633073368	28.95	0	1601
