chrom	length	bases	mean	min	max
MWKM01000001.1	3145143	64340980	20.46	0	403
MWKM01000001.1_region	3145143	64340980	20.46	0	403
MWKM01000002.1	1931404	39896295	20.66	0	300
MWKM01000002.1_region	1931404	39896295	20.66	0	300
MWKM01000003.1	1865056	39218143	21.03	0	319
MWKM01000003.1_region	1865056	39218143	21.03	0	319
MWKM01000004.1	1783884	36940871	20.71	0	364
MWKM01000004.1_region	1783884	36940871	20.71	0	364
MWKM01000005.1	1732373	35310002	20.38	0	242
MWKM01000005.1_region	1732373	35310002	20.38	0	242
MWKM01000006.1	1499889	30564322	20.38	0	317
MWKM01000006.1_region	1499889	30564322	20.38	0	317
MWKM01000007.1	1353353	28968987	21.41	0	263
MWKM01000007.1_region	1353353	28968987	21.41	0	263
MWKM01000008.1	1298916	26690384	20.55	0	251
MWKM01000008.1_region	1298916	26690384	20.55	0	251
MWKM01000009.1	1275601	25199285	19.75	0	104
MWKM01000009.1_region	1275601	25199285	19.75	0	104
MWKM01000010.1	1142148	26906196	23.56	0	453
MWKM01000010.1_region	1142148	26906196	23.56	0	453
MWKM01000011.1	1093275	21125006	19.32	0	125
MWKM01000011.1_region	1093275	21125006	19.32	0	125
MWKM01000012.1	982140	21122550	21.51	0	256
MWKM01000012.1_region	982140	21122550	21.51	0	256
MWKM01000013.1	857040	16181322	18.88	0	336
MWKM01000013.1_region	857040	16181322	18.88	0	336
MWKM01000014.1	430876	8715465	20.23	0	49
MWKM01000014.1_region	430876	8715465	20.23	0	49
MWKM01000015.1	258646	5055984	19.55	0	75
MWKM01000015.1_region	258646	5055984	19.55	0	75
MWKM01000016.1	219957	4796667	21.81	0	116
MWKM01000016.1_region	219957	4796667	21.81	0	116
MWKM01000017.1	219129	5508779	25.14	0	279
MWKM01000017.1_region	219129	5508779	25.14	0	279
MWKM01000018.1	153349	4333704	28.26	0	269
MWKM01000018.1_region	153349	4333704	28.26	0	269
MWKM01000019.1	129460	2578553	19.92	0	69
MWKM01000019.1_region	129460	2578553	19.92	0	69
MWKM01000020.1	114967	1579864	13.74	0	84
MWKM01000020.1_region	114967	1579864	13.74	0	84
MWKM01000021.1	68755	1967698	28.62	0	318
MWKM01000021.1_region	68755	1967698	28.62	0	318
MWKM01000022.1	47680	11802755	247.54	0	547
MWKM01000022.1_region	47680	11802755	247.54	0	547
MWKM01000023.1	33788	690575	20.44	0	280
MWKM01000023.1_region	33788	690575	20.44	0	280
MWKM01000024.1	31390	843808	26.88	0	279
MWKM01000024.1_region	31390	843808	26.88	0	279
MWKM01000025.1	28777	844091	29.33	0	102
MWKM01000025.1_region	28777	844091	29.33	0	102
MWKM01000026.1	24752	566298	22.88	0	119
MWKM01000026.1_region	24752	566298	22.88	0	119
MWKM01000027.1	24716	994808	40.25	0	367
MWKM01000027.1_region	24716	994808	40.25	0	367
MWKM01000028.1	21408	785046	36.67	0	181
MWKM01000028.1_region	21408	785046	36.67	0	181
MWKM01000029.1	19334	310343	16.05	0	369
MWKM01000029.1_region	19334	310343	16.05	0	369
MWKM01000030.1	17840	424112	23.77	0	159
MWKM01000030.1_region	17840	424112	23.77	0	159
MWKM01000031.1	16083	281917	17.53	0	72
MWKM01000031.1_region	16083	281917	17.53	0	72
MWKM01000032.1	13962	128633	9.21	0	59
MWKM01000032.1_region	13962	128633	9.21	0	59
MWKM01000033.1	7983	4832777	605.38	3	964
MWKM01000033.1_region	7983	4832777	605.38	3	964
MWKM01000034.1	5729	262300	45.78	15	75
MWKM01000034.1_region	5729	262300	45.78	15	75
MWKM01000035.1	5045	42599	8.44	0	31
MWKM01000035.1_region	5045	42599	8.44	0	31
MWKM01000036.1	4362	30745	7.05	0	39
MWKM01000036.1_region	4362	30745	7.05	0	39
MWKM01000037.1	2440	50358	20.64	8	31
MWKM01000037.1_region	2440	50358	20.64	8	31
MWKM01000038.1	2192	18887	8.62	0	16
MWKM01000038.1_region	2192	18887	8.62	0	16
MWKM01000039.1	2186	21568	9.87	0	22
MWKM01000039.1_region	2186	21568	9.87	0	22
total	21865028	469932677	21.49	0	964
total_region	21865028	469932677	21.49	0	964
