chrom	length	bases	mean	min	max
MWKM01000001.1	3145143	77751671	24.72	0	463
MWKM01000001.1_region	3145143	77751671	24.72	0	463
MWKM01000002.1	1931404	46738040	24.20	0	121
MWKM01000002.1_region	1931404	46738040	24.20	0	121
MWKM01000003.1	1865056	46218577	24.78	0	418
MWKM01000003.1_region	1865056	46218577	24.78	0	418
MWKM01000004.1	1783884	42557002	23.86	0	394
MWKM01000004.1_region	1783884	42557002	23.86	0	394
MWKM01000005.1	1732373	41184346	23.77	0	155
MWKM01000005.1_region	1732373	41184346	23.77	0	155
MWKM01000006.1	1499889	35914426	23.94	0	377
MWKM01000006.1_region	1499889	35914426	23.94	0	377
MWKM01000007.1	1353353	32787713	24.23	0	856
MWKM01000007.1_region	1353353	32787713	24.23	0	856
MWKM01000008.1	1298916	31014007	23.88	0	278
MWKM01000008.1_region	1298916	31014007	23.88	0	278
MWKM01000009.1	1275601	30251400	23.72	0	159
MWKM01000009.1_region	1275601	30251400	23.72	0	159
MWKM01000010.1	1142148	26982327	23.62	0	1022
MWKM01000010.1_region	1142148	26982327	23.62	0	1022
MWKM01000011.1	1093275	27290319	24.96	0	179
MWKM01000011.1_region	1093275	27290319	24.96	0	179
MWKM01000012.1	982140	23670279	24.10	0	217
MWKM01000012.1_region	982140	23670279	24.10	0	217
MWKM01000013.1	857040	23008128	26.85	0	1275
MWKM01000013.1_region	857040	23008128	26.85	0	1275
MWKM01000014.1	430876	10147708	23.55	0	50
MWKM01000014.1_region	430876	10147708	23.55	0	50
MWKM01000015.1	258646	5954999	23.02	0	125
MWKM01000015.1_region	258646	5954999	23.02	0	125
MWKM01000016.1	219957	4652054	21.15	0	105
MWKM01000016.1_region	219957	4652054	21.15	0	105
MWKM01000017.1	219129	6513343	29.72	0	332
MWKM01000017.1_region	219129	6513343	29.72	0	332
MWKM01000018.1	153349	3409085	22.23	0	584
MWKM01000018.1_region	153349	3409085	22.23	0	584
MWKM01000019.1	129460	3109165	24.02	0	242
MWKM01000019.1_region	129460	3109165	24.02	0	242
MWKM01000020.1	114967	3946486	34.33	0	301
MWKM01000020.1_region	114967	3946486	34.33	0	301
MWKM01000021.1	68755	1772994	25.79	0	629
MWKM01000021.1_region	68755	1772994	25.79	0	629
MWKM01000022.1	47680	13351697	280.03	0	629
MWKM01000022.1_region	47680	13351697	280.03	0	629
MWKM01000023.1	33788	1415166	41.88	0	525
MWKM01000023.1_region	33788	1415166	41.88	0	525
MWKM01000024.1	31390	1048372	33.40	0	843
MWKM01000024.1_region	31390	1048372	33.40	0	843
MWKM01000025.1	28777	664961	23.11	0	139
MWKM01000025.1_region	28777	664961	23.11	0	139
MWKM01000026.1	24752	534801	21.61	0	85
MWKM01000026.1_region	24752	534801	21.61	0	85
MWKM01000027.1	24716	1400449	56.66	0	715
MWKM01000027.1_region	24716	1400449	56.66	0	715
MWKM01000028.1	21408	994205	46.44	0	706
MWKM01000028.1_region	21408	994205	46.44	0	706
MWKM01000029.1	19334	824231	42.63	0	279
MWKM01000029.1_region	19334	824231	42.63	0	279
MWKM01000030.1	17840	1719246	96.37	0	1013
MWKM01000030.1_region	17840	1719246	96.37	0	1013
MWKM01000031.1	16083	959775	59.68	0	409
MWKM01000031.1_region	16083	959775	59.68	0	409
MWKM01000032.1	13962	723160	51.79	0	218
MWKM01000032.1_region	13962	723160	51.79	0	218
MWKM01000033.1	7983	9708474	1216.14	113	1592
MWKM01000033.1_region	7983	9708474	1216.14	113	1592
MWKM01000034.1	5729	164485	28.71	0	67
MWKM01000034.1_region	5729	164485	28.71	0	67
MWKM01000035.1	5045	67528	13.39	0	33
MWKM01000035.1_region	5045	67528	13.39	0	33
MWKM01000036.1	4362	142566	32.68	0	113
MWKM01000036.1_region	4362	142566	32.68	0	113
MWKM01000037.1	2440	52749	21.62	11	34
MWKM01000037.1_region	2440	52749	21.62	11	34
MWKM01000038.1	2192	38462	17.55	1	27
MWKM01000038.1_region	2192	38462	17.55	1	27
MWKM01000039.1	2186	32889	15.05	0	27
MWKM01000039.1_region	2186	32889	15.05	0	27
total	21865028	558717285	25.55	0	1592
total_region	21865028	558717285	25.55	0	1592
