chrom	length	bases	mean	min	max
MWKM01000001.1	3145143	632551603	201.12	0	5927
MWKM01000001.1_region	3145143	632551603	201.12	0	5927
MWKM01000002.1	1931404	389771792	201.81	0	1642
MWKM01000002.1_region	1931404	389771792	201.81	0	1642
MWKM01000003.1	1865056	362052539	194.12	0	4713
MWKM01000003.1_region	1865056	362052539	194.12	0	4713
MWKM01000004.1	1783884	367790606	206.17	0	1449
MWKM01000004.1_region	1783884	367790606	206.17	0	1449
MWKM01000005.1	1732373	346539677	200.04	0	1224
MWKM01000005.1_region	1732373	346539677	200.04	0	1224
MWKM01000006.1	1499889	315703230	210.48	0	4784
MWKM01000006.1_region	1499889	315703230	210.48	0	4784
MWKM01000007.1	1353353	270512300	199.88	0	2536
MWKM01000007.1_region	1353353	270512300	199.88	0	2536
MWKM01000008.1	1298916	259341683	199.66	0	4535
MWKM01000008.1_region	1298916	259341683	199.66	0	4535
MWKM01000009.1	1275601	252665674	198.08	0	1489
MWKM01000009.1_region	1275601	252665674	198.08	0	1489
MWKM01000010.1	1142148	230869937	202.14	0	3650
MWKM01000010.1_region	1142148	230869937	202.14	0	3650
MWKM01000011.1	1093275	224421958	205.27	0	1198
MWKM01000011.1_region	1093275	224421958	205.27	0	1198
MWKM01000012.1	982140	206663153	210.42	0	1466
MWKM01000012.1_region	982140	206663153	210.42	0	1466
MWKM01000013.1	857040	185595201	216.55	0	5820
MWKM01000013.1_region	857040	185595201	216.55	0	5820
MWKM01000014.1	430876	85578521	198.62	0	554
MWKM01000014.1_region	430876	85578521	198.62	0	554
MWKM01000015.1	258646	51479509	199.03	0	489
MWKM01000015.1_region	258646	51479509	199.03	0	489
MWKM01000016.1	219957	52585518	239.07	0	1472
MWKM01000016.1_region	219957	52585518	239.07	0	1472
MWKM01000017.1	219129	38040696	173.60	0	4160
MWKM01000017.1_region	219129	38040696	173.60	0	4160
MWKM01000018.1	153349	45636627	297.60	0	2244
MWKM01000018.1_region	153349	45636627	297.60	0	2244
MWKM01000019.1	129460	25562221	197.45	0	656
MWKM01000019.1_region	129460	25562221	197.45	0	656
MWKM01000020.1	114967	18781837	163.37	0	1273
MWKM01000020.1_region	114967	18781837	163.37	0	1273
MWKM01000021.1	68755	23299732	338.88	0	2613
MWKM01000021.1_region	68755	23299732	338.88	0	2613
MWKM01000022.1	47680	197944364	4151.52	0	9021
MWKM01000022.1_region	47680	197944364	4151.52	0	9021
MWKM01000023.1	33788	8157384	241.43	0	3211
MWKM01000023.1_region	33788	8157384	241.43	0	3211
MWKM01000024.1	31390	8854322	282.07	0	1991
MWKM01000024.1_region	31390	8854322	282.07	0	1991
MWKM01000025.1	28777	5963451	207.23	0	1233
MWKM01000025.1_region	28777	5963451	207.23	0	1233
MWKM01000026.1	24752	6238607	252.04	0	1237
MWKM01000026.1_region	24752	6238607	252.04	0	1237
MWKM01000027.1	24716	9156898	370.48	0	4248
MWKM01000027.1_region	24716	9156898	370.48	0	4248
MWKM01000028.1	21408	8160249	381.18	0	1781
MWKM01000028.1_region	21408	8160249	381.18	0	1781
MWKM01000029.1	19334	6133372	317.23	0	2048
MWKM01000029.1_region	19334	6133372	317.23	0	2048
MWKM01000030.1	17840	6516525	365.28	0	3474
MWKM01000030.1_region	17840	6516525	365.28	0	3474
MWKM01000031.1	16083	6234889	387.67	0	1954
MWKM01000031.1_region	16083	6234889	387.67	0	1954
MWKM01000032.1	13962	6241756	447.05	0	1694
MWKM01000032.1_region	13962	6241756	447.05	0	1694
MWKM01000033.1	7983	39026743	4888.73	389	6176
MWKM01000033.1_region	7983	39026743	4888.73	389	6176
MWKM01000034.1	5729	1536220	268.15	0	615
MWKM01000034.1_region	5729	1536220	268.15	0	615
MWKM01000035.1	5045	552933	109.60	0	219
MWKM01000035.1_region	5045	552933	109.60	0	219
MWKM01000036.1	4362	724932	166.19	0	605
MWKM01000036.1_region	4362	724932	166.19	0	605
MWKM01000037.1	2440	9949	4.08	0	406
MWKM01000037.1_region	2440	9949	4.08	0	406
MWKM01000038.1	2192	396051	180.68	5	226
MWKM01000038.1_region	2192	396051	180.68	5	226
MWKM01000039.1	2186	308795	141.26	0	218
MWKM01000039.1_region	2186	308795	141.26	0	218
total	21865028	4697601454	214.85	0	9021
total_region	21865028	4697601454	214.85	0	9021
