chrom	length	bases	mean	min	max
mt	44625	22558112	505.50	209	889
scaffold_1	438104	13216306	30.17	2	124
scaffold_2	436322	13031022	29.87	1	60
scaffold_3	361572	10614932	29.36	1	104
scaffold_4	355664	10798508	30.36	1	65
scaffold_5	290481	8722326	30.03	3	57
scaffold_6	286170	8500261	29.70	1	76
scaffold_7	273218	8206322	30.04	2	92
scaffold_8	272573	8115482	29.77	1	89
scaffold_9	271935	8293785	30.50	3	58
scaffold_10	264104	7871164	29.80	1	59
scaffold_11	260663	7570416	29.04	1	62
scaffold_12	238610	7064777	29.61	1	270
scaffold_13	233822	7080277	30.28	1	58
scaffold_14	227109	6652781	29.29	1	62
scaffold_15	226730	6945465	30.63	1	57
scaffold_16	222506	6589768	29.62	2	55
scaffold_17	220732	6463102	29.28	1	60
scaffold_18	217426	6493834	29.87	3	59
scaffold_19	213536	6454922	30.23	3	56
scaffold_20	212909	6414639	30.13	1	123
scaffold_21	208414	6106543	29.30	1	62
scaffold_22	204846	5956099	29.08	1	64
scaffold_23	203648	6233729	30.61	3	57
scaffold_24	202795	7172202	35.37	2	476
scaffold_25	199991	5922093	29.61	1	56
scaffold_26	198781	6136321	30.87	1	67
scaffold_27	194992	5749009	29.48	1	116
scaffold_28	192891	5826038	30.20	1	62
scaffold_29	190609	5633537	29.56	1	58
scaffold_30	189734	5663043	29.85	2	60
scaffold_31	187822	5795933	30.86	2	56
scaffold_32	184098	5672685	30.81	1	58
scaffold_33	180115	5566761	30.91	3	60
scaffold_34	179833	5471687	30.43	4	57
scaffold_35	176987	5238444	29.60	5	92
scaffold_36	174576	5198344	29.78	0	176
scaffold_37	171064	5080941	29.70	3	58
scaffold_38	167442	4949165	29.56	1	56
scaffold_39	165841	5032382	30.34	1	57
scaffold_40	165019	4919608	29.81	3	56
scaffold_41	165002	4976743	30.16	2	99
scaffold_42	164393	4766463	28.99	3	76
scaffold_43	163676	4855241	29.66	5	778
scaffold_44	161336	4792578	29.71	3	57
scaffold_45	156522	4475667	28.59	2	55
scaffold_46	156020	4450007	28.52	1	57
scaffold_47	154904	4774840	30.82	1	56
scaffold_48	154167	4571631	29.65	2	57
scaffold_49	152567	4716588	30.91	2	58
scaffold_50	150597	4287351	28.47	1	57
scaffold_51	146840	4322528	29.44	1	61
scaffold_52	146361	4253259	29.06	4	59
scaffold_53	146094	4509131	30.86	0	143
scaffold_54	144837	4563857	31.51	6	239
scaffold_55	144172	4304206	29.85	1	54
scaffold_56	143095	4285310	29.95	1	56
scaffold_57	141805	4252333	29.99	1	58
scaffold_58	141753	4273994	30.15	3	60
scaffold_59	140241	4153228	29.61	1	58
scaffold_60	132565	4045533	30.52	1	59
scaffold_61	132456	3977999	30.03	2	64
scaffold_62	129528	3806123	29.38	2	57
scaffold_63	129527	3724484	28.75	2	59
scaffold_64	127900	3891639	30.43	1	60
scaffold_65	127373	4107435	32.25	1	590
scaffold_66	125318	3661285	29.22	1	552
scaffold_67	117663	3560629	30.26	1	56
scaffold_68	115667	3496536	30.23	5	55
scaffold_69	115097	3420681	29.72	2	55
scaffold_70	114534	3562261	31.10	3	59
scaffold_71	114369	3438598	30.07	1	54
scaffold_72	114014	3400990	29.83	4	188
scaffold_73	113683	3538111	31.12	1	56
scaffold_74	111063	3091120	27.83	2	64
scaffold_75	109062	3126479	28.67	1	64
scaffold_76	108618	3214861	29.60	1	52
scaffold_77	107284	3010899	28.06	3	56
scaffold_78	107012	3054543	28.54	1	232
scaffold_79	105813	3196297	30.21	3	112
scaffold_80	98090	2928010	29.85	2	55
scaffold_81	97825	2901426	29.66	1	60
scaffold_82	96077	2918607	30.38	1	53
scaffold_83	94940	2778538	29.27	2	57
scaffold_84	93902	2691706	28.67	1	296
scaffold_85	93177	2802438	30.08	2	115
scaffold_86	88726	2794468	31.50	6	79
scaffold_87	87995	2613240	29.70	0	53
scaffold_88	85462	3057691	35.78	6	99
scaffold_89	84202	2561657	30.42	2	274
scaffold_90	83980	2438102	29.03	4	56
scaffold_91	82020	3218955	39.25	8	312
scaffold_92	80646	2311024	28.66	3	61
scaffold_93	80327	2218955	27.62	1	54
scaffold_94	76090	2190344	28.79	1	51
scaffold_95	75970	2696540	35.49	8	142
scaffold_96	75888	2305807	30.38	1	59
scaffold_97	75211	2199096	29.24	2	621
scaffold_98	75178	2298171	30.57	4	61
scaffold_99	74927	2739833	36.57	0	324
scaffold_100	73937	2632208	35.60	9	97
scaffold_101	73057	2120827	29.03	2	81
scaffold_102	69871	2047161	29.30	1	62
scaffold_103	69854	2019610	28.91	1	55
scaffold_104	69286	2011945	29.04	1	55
scaffold_105	68022	2229630	32.78	4	86
scaffold_106	67676	2030490	30.00	1	65
scaffold_107	66212	1891609	28.57	2	60
scaffold_108	65327	1970447	30.16	1	207
scaffold_109	64747	2109759	32.58	2	56
scaffold_110	64220	1874676	29.19	3	56
scaffold_111	62977	1896174	30.11	2	80
scaffold_112	62311	1919756	30.81	1	58
scaffold_113	61482	2027296	32.97	1	85
scaffold_114	60855	1764363	28.99	1	58
scaffold_115	60852	1879528	30.89	3	51
scaffold_116	60530	2027817	33.50	3	263
scaffold_117	57245	1617541	28.26	2	56
scaffold_118	54333	1686837	31.05	1	316
scaffold_119	54117	1543503	28.52	1	53
scaffold_120	53210	1563533	29.38	4	53
scaffold_121	53035	1607122	30.30	4	52
scaffold_122	52813	1623354	30.74	0	56
scaffold_123	52040	1834120	35.24	2	241
scaffold_124	50778	1495196	29.45	1	51
scaffold_125	50297	1457301	28.97	3	83
scaffold_126	49464	1501109	30.35	7	77
scaffold_127	48335	1395481	28.87	1	52
scaffold_128	47686	1349358	28.30	2	57
scaffold_129	47270	1229691	26.01	1	55
scaffold_130	46408	1351036	29.11	1	156
scaffold_131	44897	1318170	29.36	1	55
scaffold_132	44648	1318393	29.53	2	56
scaffold_133	44228	1327872	30.02	1	57
scaffold_134	44218	1272229	28.77	1	57
scaffold_135	43785	1188305	27.14	2	60
scaffold_136	42392	1318401	31.10	1	53
scaffold_137	42252	1127722	26.69	1	51
scaffold_138	41308	1203200	29.13	1	68
scaffold_139	40239	1219822	30.31	2	54
scaffold_140	39913	1237024	30.99	5	691
scaffold_141	38448	1180330	30.70	1	58
scaffold_142	38425	1092884	28.44	2	56
scaffold_143	38119	1174334	30.81	3	54
scaffold_144	37794	1398248	37.00	1	126
scaffold_145	37667	1043784	27.71	2	49
scaffold_146	37657	1029463	27.34	1	53
scaffold_147	37472	1210697	32.31	1	65
scaffold_148	37356	986028	26.40	1	54
scaffold_149	35510	1003202	28.25	1	51
scaffold_150	35024	1082831	30.92	1	60
scaffold_151	33812	1255654	37.14	7	187
scaffold_152	33551	995165	29.66	1	52
scaffold_153	33332	1265145	37.96	12	184
scaffold_154	32511	1077355	33.14	4	89
scaffold_155	32391	969100	29.92	1	55
scaffold_156	32022	859277	26.83	1	52
scaffold_157	31783	840437	26.44	1	223
scaffold_158	31749	1006294	31.70	4	159
scaffold_159	31523	933858	29.62	2	66
scaffold_160	30215	1036064	34.29	14	100
scaffold_161	30062	852762	28.37	1	51
scaffold_162	29676	1136176	38.29	1	1530
scaffold_163	28883	899343	31.14	1	53
scaffold_164	28587	773878	27.07	2	52
scaffold_165	27769	832060	29.96	1	224
scaffold_166	27337	779015	28.50	1	56
scaffold_167	27328	956901	35.02	7	78
scaffold_168	27109	827803	30.54	1	53
scaffold_169	26813	980624	36.57	2	60
scaffold_170	26482	699024	26.40	4	55
scaffold_172	25572	740587	28.96	1	53
scaffold_173	25504	1240436	48.64	2	402
scaffold_174	25432	777192	30.56	2	60
scaffold_175	24570	834976	33.98	9	62
scaffold_176	24047	1108254	46.09	2	248
scaffold_177	23972	714765	29.82	7	50
scaffold_178	23594	887633	37.62	5	98
scaffold_179	22827	952658	41.73	7	155
scaffold_180	22808	638161	27.98	1	60
scaffold_181	22711	1006907	44.34	12	199
scaffold_182	22033	550307	24.98	1	50
scaffold_183	22009	701279	31.86	3	102
scaffold_184	21945	837616	38.17	3	125
scaffold_185	21837	699949	32.05	5	138
scaffold_186	21832	577901	26.47	2	66
scaffold_187	21368	603989	28.27	1	58
scaffold_188	21330	549152	25.75	0	85
scaffold_189	20688	592466	28.64	1	57
scaffold_190	20604	574429	27.88	1	63
scaffold_191	20489	530347	25.88	1	299
scaffold_192	19159	472997	24.69	4	48
scaffold_193	18820	508970	27.04	2	48
scaffold_194	18715	618233	33.03	5	61
scaffold_195	18697	1597096	85.42	9	504
scaffold_196	18677	443285	23.73	1	49
scaffold_197	18654	706838	37.89	1	121
scaffold_198	18652	482616	25.87	3	53
scaffold_199	17622	494977	28.09	1	53
scaffold_200	17218	704552	40.92	3	241
scaffold_201	16908	550529	32.56	4	121
scaffold_202	16158	399506	24.72	2	44
scaffold_203	15774	427728	27.12	3	61
scaffold_204	15176	574682	37.87	7	205
scaffold_205	15158	475076	31.34	6	53
scaffold_206	14950	325792	21.79	1	45
scaffold_207	14803	284576	19.22	1	51
scaffold_208	14741	331395	22.48	1	50
